"Character","Rarity","Skill Name","Skill Level","Skill Description","SP Cost","Initial SP","Skill Duration","Charging Type",,
"Sora",5,"Song of Slumber",1,"""Increase attack range"," all enemies within attack range enter sleep status (stun+invulnerable). Additionally"," trait effect increases to {{attack@atk_to_hp_recovery_ratio}:.0%}""",60,30,7,"Regen over time"
,,,2,"""Increase attack range"," all enemies within attack range enter sleep status (stun+invulnerable). Additionally"," trait effect increases to {{attack@atk_to_hp_recovery_ratio}:.0%}""",60,30,7,
,,,3,"""Increase attack range"," all enemies within attack range enter sleep status (stun+invulnerable). Additionally"," trait effect increases to {{attack@atk_to_hp_recovery_ratio}:.0%}""",60,30,7,
,,,4,"""Increase attack range"," all enemies within attack range enter sleep status (stun+invulnerable). Additionally"," trait effect increases to {{attack@atk_to_hp_recovery_ratio}:.0%}""",60,35,7,
,,,5,"""Increase attack range"," all enemies within attack range enter sleep status (stun+invulnerable). Additionally"," trait effect increases to {{attack@atk_to_hp_recovery_ratio}:.0%}""",60,35,7,
,,,6,"""Increase attack range"," all enemies within attack range enter sleep status (stun+invulnerable). Additionally"," trait effect increases to {{attack@atk_to_hp_recovery_ratio}:.0%}""",60,35,7,
,,,7,"""Increase attack range"," all enemies within attack range enter sleep status (stun+invulnerable). Additionally"," trait effect increases to {{attack@atk_to_hp_recovery_ratio}:.0%}""",60,40,7,
,,,8,"""Increase attack range"," all enemies within attack range enter sleep status (stun+invulnerable). Additionally"," trait effect increases to {{attack@atk_to_hp_recovery_ratio}:.0%}""",60,41,7,
,,,9,"""Increase attack range"," all enemies within attack range enter sleep status (stun+invulnerable). Additionally"," trait effect increases to {{attack@atk_to_hp_recovery_ratio}:.0%}""",60,42,7,
,,,10,"""Increase attack range"," all enemies within attack range enter sleep status (stun+invulnerable). Additionally"," trait effect increases to {{attack@atk_to_hp_recovery_ratio}:.0%}""",60,45,7,
"Sora",5,"Song of Battle",1,"All allies within attack range gain Attack equal to {{atk}:.0%} of Sora's Attack",45,10,10,"Regen over time",,
,,,2,"All allies within attack range gain Attack equal to {{atk}:.0%} of Sora's Attack",45,10,11,,,
,,,3,"All allies within attack range gain Attack equal to {{atk}:.0%} of Sora's Attack",45,10,12,,,
,,,4,"All allies within attack range gain Attack equal to {{atk}:.0%} of Sora's Attack",45,15,15,,,
,,,5,"All allies within attack range gain Attack equal to {{atk}:.0%} of Sora's Attack",45,15,16,,,
,,,6,"All allies within attack range gain Attack equal to {{atk}:.0%} of Sora's Attack",45,15,17,,,
,,,7,"All allies within attack range gain Attack equal to {{atk}:.0%} of Sora's Attack",45,20,20,,,
,,,8,"All allies within attack range gain Attack equal to {{atk}:.0%} of Sora's Attack",45,21,23,,,
,,,9,"All allies within attack range gain Attack equal to {{atk}:.0%} of Sora's Attack",45,22,26,,,
,,,10,"All allies within attack range gain Attack equal to {{atk}:.0%} of Sora's Attack",45,25,30,,,
"Angelina",6,"Secret Staff·Speed Charge Mode",1,"Attack +{{atk}:.0%}. Automatic activation",10,0,20,"Regen on attack",,
,,,2,"Attack +{{atk}:.0%}. Automatic activation",10,0,21,,,
,,,3,"Attack +{{atk}:.0%}. Automatic activation",10,0,22,,,
,,,4,"Attack +{{atk}:.0%}. Automatic activation",10,0,25,,,
,,,5,"Attack +{{atk}:.0%}. Automatic activation",10,0,26,,,
,,,6,"Attack +{{atk}:.0%}. Automatic activation",10,0,27,,,
,,,7,"Attack +{{atk}:.0%}. Automatic activation",10,0,30,,,
,,,8,"Attack +{{atk}:.0%}. Automatic activation",10,0,31,,,
,,,9,"Attack +{{atk}:.0%}. Automatic activation",10,0,33,,,
,,,10,"Attack +{{atk}:.0%}. Automatic activation",10,0,35,,,
"Angelina",6,"Secret Staff·Particle Mode",1,"""Massively reduce attack interval (reduced to {base_attack_time} seconds)"," however every attack will only deal {{damage_scale}:.0%} magical damage. Unable to attack when skill is not active""",20,0,20,"Regen over time",
,,,2,"""Massively reduce attack interval (reduced to {base_attack_time} seconds)"," however every attack will only deal {{damage_scale}:.0%} magical damage. Unable to attack when skill is not active""",20,1,21,,
,,,3,"""Massively reduce attack interval (reduced to {base_attack_time} seconds)"," however every attack will only deal {{damage_scale}:.0%} magical damage. Unable to attack when skill is not active""",20,2,22,,
,,,4,"""Massively reduce attack interval (reduced to {base_attack_time} seconds)"," however every attack will only deal {{damage_scale}:.0%} magical damage. Unable to attack when skill is not active""",20,3,23,,
,,,5,"""Massively reduce attack interval (reduced to {base_attack_time} seconds)"," however every attack will only deal {{damage_scale}:.0%} magical damage. Unable to attack when skill is not active""",20,4,24,,
,,,6,"""Massively reduce attack interval (reduced to {base_attack_time} seconds)"," however every attack will only deal {{damage_scale}:.0%} magical damage. Unable to attack when skill is not active""",20,5,25,,
,,,7,"""Massively reduce attack interval (reduced to {base_attack_time} seconds)"," however every attack will only deal {{damage_scale}:.0%} magical damage. Unable to attack when skill is not active""",20,6,26,,
,,,8,"""Massively reduce attack interval (reduced to {base_attack_time} seconds)"," however every attack will only deal {{damage_scale}:.0%} magical damage. Unable to attack when skill is not active""",19,7,27,,
,,,9,"""Massively reduce attack interval (reduced to {base_attack_time} seconds)"," however every attack will only deal {{damage_scale}:.0%} magical damage. Unable to attack when skill is not active""",18,8,28,,
,,,10,"""Massively reduce attack interval (reduced to {base_attack_time} seconds)"," however every attack will only deal {{damage_scale}:.0%} magical damage. Unable to attack when skill is not active""",15,10,30,,
"Angelina",6,"Secret Staff·Anti-Gravity Mode",1,"""Reduce the weight of all enemies by 1 level. Increase attack range"," Attack +{{atk}:.0%}"," attack {{attack@max_target}:.0f} enemies simultaneously. Unable to attack when skill is not active""",25,0,10,"Regen over time"
,,,2,"""Reduce the weight of all enemies by 1 level. Increase attack range"," Attack +{{atk}:.0%}"," attack {{attack@max_target}:.0f} enemies simultaneously. Unable to attack when skill is not active""",25,0,11,
,,,3,"""Reduce the weight of all enemies by 1 level. Increase attack range"," Attack +{{atk}:.0%}"," attack {{attack@max_target}:.0f} enemies simultaneously. Unable to attack when skill is not active""",25,0,12,
,,,4,"""Reduce the weight of all enemies by 1 level. Increase attack range"," Attack +{{atk}:.0%}"," attack {{attack@max_target}:.0f} enemies simultaneously. Unable to attack when skill is not active""",25,3,14,
,,,5,"""Reduce the weight of all enemies by 1 level. Increase attack range"," Attack +{{atk}:.0%}"," attack {{attack@max_target}:.0f} enemies simultaneously. Unable to attack when skill is not active""",25,3,15,
,,,6,"""Reduce the weight of all enemies by 1 level. Increase attack range"," Attack +{{atk}:.0%}"," attack {{attack@max_target}:.0f} enemies simultaneously. Unable to attack when skill is not active""",25,3,16,
,,,7,"""Reduce the weight of all enemies by 1 level. Increase attack range"," Attack +{{atk}:.0%}"," attack {{attack@max_target}:.0f} enemies simultaneously. Unable to attack when skill is not active""",25,6,18,
,,,8,"""Reduce the weight of all enemies by 1 level. Increase attack range"," Attack +{{atk}:.0%}"," attack {{attack@max_target}:.0f} enemies simultaneously. Unable to attack when skill is not active""",25,7,20,
,,,9,"""Reduce the weight of all enemies by 1 level. Increase attack range"," Attack +{{atk}:.0%}"," attack {{attack@max_target}:.0f} enemies simultaneously. Unable to attack when skill is not active""",25,8,22,
,,,10,"""Reduce the weight of all enemies by 1 level. Increase attack range"," Attack +{{atk}:.0%}"," attack {{attack@max_target}:.0f} enemies simultaneously. Unable to attack when skill is not active""",25,10,25,
"Magallan",6,"High-efficiency Refrigeration Module",1,"Passive: Magallan and her drones stop all enemies within attack range for {attack@sluggish} seconds every {attack@interval} seconds. Active: Stop effect is changed to freeze for {attack@frozen_duration} seconds. All drones will be retrieved after the skill ends",30,10,15,"Regen over time",,
,,,2,"Passive: Magallan and her drones stop all enemies within attack range for {attack@sluggish} seconds every {attack@interval} seconds. Active: Stop effect is changed to freeze for {attack@frozen_duration} seconds. All drones will be retrieved after the skill ends",30,11,15,,,
,,,3,"Passive: Magallan and her drones stop all enemies within attack range for {attack@sluggish} seconds every {attack@interval} seconds. Active: Stop effect is changed to freeze for {attack@frozen_duration} seconds. All drones will be retrieved after the skill ends",30,12,15,,,
,,,4,"Passive: Magallan and her drones stop all enemies within attack range for {attack@sluggish} seconds every {attack@interval} seconds. Active: Stop effect is changed to freeze for {attack@frozen_duration} seconds. All drones will be retrieved after the skill ends",30,13,15,,,
,,,5,"Passive: Magallan and her drones stop all enemies within attack range for {attack@sluggish} seconds every {attack@interval} seconds. Active: Stop effect is changed to freeze for {attack@frozen_duration} seconds. All drones will be retrieved after the skill ends",30,14,15,,,
,,,6,"Passive: Magallan and her drones stop all enemies within attack range for {attack@sluggish} seconds every {attack@interval} seconds. Active: Stop effect is changed to freeze for {attack@frozen_duration} seconds. All drones will be retrieved after the skill ends",30,15,15,,,
,,,7,"Passive: Magallan and her drones stop all enemies within attack range for {attack@sluggish} seconds every {attack@interval} seconds. Active: Stop effect is changed to freeze for {attack@frozen_duration} seconds. All drones will be retrieved after the skill ends",30,16,15,,,
,,,8,"Passive: Magallan and her drones stop all enemies within attack range for {attack@sluggish} seconds every {attack@interval} seconds. Active: Stop effect is changed to freeze for {attack@frozen_duration} seconds. All drones will be retrieved after the skill ends",30,17,15,,,
,,,9,"Passive: Magallan and her drones stop all enemies within attack range for {attack@sluggish} seconds every {attack@interval} seconds. Active: Stop effect is changed to freeze for {attack@frozen_duration} seconds. All drones will be retrieved after the skill ends",30,18,15,,,
,,,10,"Passive: Magallan and her drones stop all enemies within attack range for {attack@sluggish} seconds every {attack@interval} seconds. Active: Stop effect is changed to freeze for {attack@frozen_duration} seconds. All drones will be retrieved after the skill ends",30,20,15,,,
"Magallan",6,"Laser Mining Module",1,"Passive: Drones can be deployed on melee tiles and carry out single-target magic attacks. Active: Magallan and her drones have +{{attack_speed}:.0f} Attack speed. The drones change to splash attacks. All drones will be retrieved after the skill ends",50,25,15,"Regen over time",,
,,,2,"Passive: Drones can be deployed on melee tiles and carry out single-target magic attacks. Active: Magallan and her drones have +{{attack_speed}:.0f} Attack speed. The drones change to splash attacks. All drones will be retrieved after the skill ends",49,25,15,,,
,,,3,"Passive: Drones can be deployed on melee tiles and carry out single-target magic attacks. Active: Magallan and her drones have +{{attack_speed}:.0f} Attack speed. The drones change to splash attacks. All drones will be retrieved after the skill ends",48,25,15,,,
,,,4,"Passive: Drones can be deployed on melee tiles and carry out single-target magic attacks. Active: Magallan and her drones have +{{attack_speed}:.0f} Attack speed. The drones change to splash attacks. All drones will be retrieved after the skill ends",47,25,15,,,
,,,5,"Passive: Drones can be deployed on melee tiles and carry out single-target magic attacks. Active: Magallan and her drones have +{{attack_speed}:.0f} Attack speed. The drones change to splash attacks. All drones will be retrieved after the skill ends",46,25,15,,,
,,,6,"Passive: Drones can be deployed on melee tiles and carry out single-target magic attacks. Active: Magallan and her drones have +{{attack_speed}:.0f} Attack speed. The drones change to splash attacks. All drones will be retrieved after the skill ends",45,25,15,,,
,,,7,"Passive: Drones can be deployed on melee tiles and carry out single-target magic attacks. Active: Magallan and her drones have +{{attack_speed}:.0f} Attack speed. The drones change to splash attacks. All drones will be retrieved after the skill ends",44,25,15,,,
,,,8,"Passive: Drones can be deployed on melee tiles and carry out single-target magic attacks. Active: Magallan and her drones have +{{attack_speed}:.0f} Attack speed. The drones change to splash attacks. All drones will be retrieved after the skill ends",42,25,15,,,
,,,9,"Passive: Drones can be deployed on melee tiles and carry out single-target magic attacks. Active: Magallan and her drones have +{{attack_speed}:.0f} Attack speed. The drones change to splash attacks. All drones will be retrieved after the skill ends",40,25,15,,,
,,,10,"Passive: Drones can be deployed on melee tiles and carry out single-target magic attacks. Active: Magallan and her drones have +{{attack_speed}:.0f} Attack speed. The drones change to splash attacks. All drones will be retrieved after the skill ends",38,25,15,,,
"Magallan",6,"Armed Combat Module",1,"Passive: Drones can be deployed on ranged tiles and carry out physical splash attacks. Active: Magallan and her drones have +{{atk}:.0%} Attack. The splash area of her drones increase. All drones will be retrieved after the skill ends",50,25,15,"Regen over time",,
,,,2,"Passive: Drones can be deployed on ranged tiles and carry out physical splash attacks. Active: Magallan and her drones have +{{atk}:.0%} Attack. The splash area of her drones increase. All drones will be retrieved after the skill ends",49,25,15,,,
,,,3,"Passive: Drones can be deployed on ranged tiles and carry out physical splash attacks. Active: Magallan and her drones have +{{atk}:.0%} Attack. The splash area of her drones increase. All drones will be retrieved after the skill ends",48,25,15,,,
,,,4,"Passive: Drones can be deployed on ranged tiles and carry out physical splash attacks. Active: Magallan and her drones have +{{atk}:.0%} Attack. The splash area of her drones increase. All drones will be retrieved after the skill ends",47,25,15,,,
,,,5,"Passive: Drones can be deployed on ranged tiles and carry out physical splash attacks. Active: Magallan and her drones have +{{atk}:.0%} Attack. The splash area of her drones increase. All drones will be retrieved after the skill ends",46,25,15,,,
,,,6,"Passive: Drones can be deployed on ranged tiles and carry out physical splash attacks. Active: Magallan and her drones have +{{atk}:.0%} Attack. The splash area of her drones increase. All drones will be retrieved after the skill ends",45,25,15,,,
,,,7,"Passive: Drones can be deployed on ranged tiles and carry out physical splash attacks. Active: Magallan and her drones have +{{atk}:.0%} Attack. The splash area of her drones increase. All drones will be retrieved after the skill ends",44,25,15,,,
,,,8,"Passive: Drones can be deployed on ranged tiles and carry out physical splash attacks. Active: Magallan and her drones have +{{atk}:.0%} Attack. The splash area of her drones increase. All drones will be retrieved after the skill ends",42,25,15,,,
,,,9,"Passive: Drones can be deployed on ranged tiles and carry out physical splash attacks. Active: Magallan and her drones have +{{atk}:.0%} Attack. The splash area of her drones increase. All drones will be retrieved after the skill ends",40,25,15,,,
,,,10,"Passive: Drones can be deployed on ranged tiles and carry out physical splash attacks. Active: Magallan and her drones have +{{atk}:.0%} Attack. The splash area of her drones increase. All drones will be retrieved after the skill ends",38,25,15,,,
